,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km,AP_dist_km,Aiims_dist_km,NDRLW_dist_km
11550,1750,Apartment,3,28.6015625,77.04951477,Sector 4 Dwarka,Dwarka,Delhi,50000,Dwarikadhish Real Eatate,1.3414849836726286,6.211267341732361,15.955492956416562,17.321436041918968
11551,1700,Apartment,3,28.58688545,77.07192993,Palam,Dwarka,Delhi,34000,Dwarikadhish Real Eatate,1.032580391654076,3.7580914119392657,13.477149076620831,15.766854719572676
11552,1700,Apartment,3,28.59732246,77.05710602,Sector 5 Dwarka,Dwarka,Delhi,30000,Dwarikadhish Real Eatate,1.4152896913334332,5.420575319906621,15.124320223435664,16.737389590207695
11553,2000,Apartment,4,28.60759163,77.03957367,Sector 3 Dwarka,Dwarka,Delhi,35000,Dwarikadhish Real Eatate,1.2820862031122873,7.319390822738996,17.064957994624162,18.111036092324774
11554,1800,Apartment,3,28.59742546,77.05689240000002,Sector 5 Dwarka,Dwarka,Delhi,30000,Dwarikadhish Real Eatate,1.4140717946617312,5.440889786927888,15.14723352393383,16.754004688213428
11555,1650,Apartment,3,28.59462738,77.0422821,Sector 12 Dwarka,Dwarka,Delhi,30000,Dwarikadhish Real Eatate,0.3014303863159333,6.048962304212729,16.482925883321688,18.211598022888232
11556,2000,Apartment,4,28.58954048,77.05007935,Sector 11 Dwarka,Dwarka,Delhi,37000,Dwarikadhish Real Eatate,0.3429808277230113,5.118364066797084,15.634060887839608,17.659209845419458
11557,1600,Apartment,3,28.56081581,77.05979919,Sector 22 Dwarka,Dwarka,Delhi,38000,Dwarikadhish Real Eatate,0.8844303366101622,2.520905430712216,14.497210941950305,18.11179523979733
11558,1550,Apartment,3,28.59006882,77.05007935,Sector 11 Dwarka,Dwarka,Delhi,40000,Dwarikadhish Real Eatate,0.40065919214559936,5.162428096294189,15.643544087627205,17.640088798992817
11559,1600,Apartment,3,28.6018734,77.04925537,Sector 4 Dwarka,Dwarka,Delhi,24000,Dwarikadhish Real Eatate,1.3521421269079292,6.2540093815409925,15.988427746722527,17.33712516939508
11560,1600,Apartment,3,28.59758759,77.05679321,Sector 5 Dwarka,Dwarka,Delhi,24000,Dwarikadhish Real Eatate,1.4245552331421958,5.461302506811576,15.16070656156938,16.75801696121105
11561,1900,Apartment,4,28.58980751,77.04936218,Sector 11 Dwarka,Dwarka,Delhi,45000,Dwarikadhish Real Eatate,0.3666211866303565,5.187066356405503,15.708059272778135,17.715847832221105
11562,1600,Apartment,3,28.59281921,77.05968475,Sector 6 Dwarka,Dwarka,Delhi,40000,Dwarikadhish Real Eatate,1.2237452680946803,4.862237111824916,14.773571860506532,16.65244117580577
11563,1700,Apartment,3,28.59499359,77.04245758,Sector 12 Dwarka,Dwarka,Delhi,30000,Dwarikadhish Real Eatate,0.3450889519813617,6.066864518766705,16.473667081219713,18.18353218056533
11564,1700,Apartment,3,28.599409100000006,77.04717255,Sector 4 Dwarka,Dwarka,Delhi,35000,Shivansh Associate,1.011594445581551,6.147955236486688,16.12304727467864,17.605100231860987
11565,2400,Apartment,4,28.57976151,77.05188751,Sector 19 Dwarka,Dwarka,Delhi,40000,Dwarkadhish Group,0.5325918367180942,4.22902006288213,15.32134266019716,17.880376377358697
11566,1650,Apartment,3,28.58522797,77.04476166,Sector 19 Dwarka,Dwarka,Delhi,31350,Dwarkadhish Group,0.4775702979313176,5.1525878454108165,16.08060392343942,18.309562223674554
11567,1600,Apartment,3,28.56026077,77.05447388,Sector 23 Dwarka,Dwarka,Delhi,27000,Bajaj Realtors,0.9659980962510578,3.0143563501088373,15.020638188821833,18.59599923694229
11568,1600,Apartment,3,28.59101105,77.06820679,Sector 6 Dwarka,Dwarka,Delhi,32000,Pearl Estates,1.2623743897387458,4.314546906248846,13.916950992022429,15.936330062141652
11569,1700,Apartment,3,28.57229614,77.04573822,Sector 19 Dwarka,Dwarka,Delhi,30000,Pearl Estates,1.494937314152165,4.269942972426585,15.868102877843178,18.761471513008566
11570,1900,Apartment,3,28.58885956,77.04877472,Sector 11 Dwarka,Dwarka,Delhi,35000,Pearl Estates,0.2691565461984631,5.148230963169223,15.748237529451936,17.804548713364532
11571,450,Independent Floor,2,28.58929062,77.07875061,Palam,Dwarka,Delhi,7500,ATUL MEENA,0.33581947922642946,3.855574619754864,12.868128488390653,15.0484569874429
11572,850,Independent Floor,3,28.60926056,77.05854797,Matiala,Dwarka,Delhi,17000,Robin,1.4137650436006095,6.5447333674915615,15.338380039290865,16.259010392344738
11573,1800,Apartment,3,28.59405136,77.03688812,Sector 6 Dwarka,Dwarka,Delhi,35000,Shivansh Associate,0.4186512670073325,6.378701437075858,16.990228304757068,18.73554455461323
11574,1650,Apartment,3,28.60323524,77.04844666,Sector 4 Dwarka,Dwarka,Delhi,30000,Shivansh Associate,1.4299743826346123,6.423504188749887,16.102212441500978,17.375865955589965
11575,2100,Apartment,4,28.58638191,77.05913544,Sector 10 Dwarka,Dwarka,Delhi,35000,Shivansh Associate,0.5889904425845844,4.2917907167073395,14.704947783416385,16.948531962151698
11576,1750,Apartment,3,28.57874107,77.06526947,Sector 9 Dwarka,Dwarka,Delhi,30000,Shivansh Associate,0.4909852250229936,3.253921431312787,14.007330195138874,16.726392877116886
11577,1750,Apartment,3,28.60261345,77.03928375,Sector 13 Dwarka,Dwarka,Delhi,32000,Shivansh Associate,0.84831761837703,6.9054806741541,16.95532464627551,18.262127253213013
11578,2400,Apartment,4,28.57657051,77.04280853,Sector 19 Dwarka,Dwarka,Delhi,32000,Shivansh Associate,1.2767706433039994,4.748625160260771,16.17880852892628,18.83629327666902
11579,2100,Apartment,4,28.58639717,77.06064606,Sector 10 Dwarka,Dwarka,Delhi,40000,Shivansh Associate,0.6575383528631826,4.208860695304498,14.559033910484835,16.810267123382257
11580,1950,Apartment,3,28.58885956,77.04877472,Sector 11 Dwarka,Dwarka,Delhi,38000,Shivansh Associate,0.2691565461984631,5.148230963169223,15.748237529451936,17.804548713364532
11581,1950,Apartment,3,28.59866333,77.04019165,Sector 12 Dwarka,Dwarka,Delhi,36000,Shivansh Associate,0.7065396963748515,6.5166510044514485,16.771844101695386,18.285491738098408
11582,1850,Apartment,3,28.5921936,77.03626251,Sector 12 Dwarka,Dwarka,Delhi,32000,Shivansh Associate,0.4324793978794345,6.286474754416826,17.015426416141974,18.85329348015637
11583,2150,Apartment,3,28.58947945,77.05935669,Sector 10 Dwarka,Dwarka,Delhi,35000,Shivansh Associate,0.9232440559592716,4.56346675622993,14.737824029228413,16.80685987467136
11584,3000,Apartment,4,28.59477425,77.04927063,Sector 11 Dwarka,Dwarka,Delhi,55000,Shivansh Associate,0.8836371979524378,5.615120375024813,15.814944059167619,17.553049934662788
11585,1800,Apartment,3,28.56345367,77.05931854,Sector 22 Dwarka,Dwarka,Delhi,26000,Bajaj Realtors,0.7904707020232283,2.656120240036561,14.533478116258495,18.009910812675816
11586,1650,Apartment,3,28.5768795,77.04164886,Sector 19 Dwarka,Dwarka,Delhi,33000,Dwarkadhish Group,1.3098483085916814,4.863901234579597,16.29429278912476,18.92805662118722
11587,1700,Apartment,3,28.60179901,77.04917145,Sector 4 Dwarka,Dwarka,Delhi,50000,Dwarkadhish Group,1.3405845875256983,6.2517059378824555,15.994399264660888,17.347167149621068
11588,1000,Apartment,3,28.59506607,77.05123138,Sector 11 Dwarka,Dwarka,Delhi,35000,Sar Associates,0.9656555513344086,5.5248860189604745,15.633290271142274,17.360323670567933
11589,2600,Apartment,4,28.572519300000003,77.04472351,Sector 19 Dwarka,Dwarka,Delhi,40000,Rudransh Associates,1.553728542907286,4.369751767184223,15.968246249358256,18.841940431578447
11590,250,Independent Floor,1,28.60446739,77.09989166,Sector 7 Dwarka,Dwarka,Delhi,15000,AMATYA DIBESH,1.779093988052716,5.691919731339301,11.34970111353154,12.513815450206671
11591,2850,Apartment,4,28.5873909,77.05005646,Sector 11 Dwarka,Dwarka,Delhi,45000,Shivansh Associate,0.11641640500804135,4.943724734690966,15.599900688686171,17.740891206163173
11592,3200,Apartment,4,28.59477425,77.04927063,Sector 11 Dwarka,Dwarka,Delhi,70000,Shivansh Associate,0.8836371979524378,5.615120375024813,15.814944059167619,17.553049934662788
11593,2265,Apartment,4,28.59352875,77.04275513,Sector 12 Dwarka,Dwarka,Delhi,35000,Shivansh Associate,0.2440873293466079,5.9288219838448395,16.41518807626887,18.20270736829484
11594,1700,Apartment,3,28.58576965,77.05622864,Sector 10 Dwarka,Dwarka,Delhi,29000,Shivansh Associate,0.4887037738659593,4.410522321974831,14.976689690003651,17.23819666574827
11595,3200,Apartment,4,28.59477425,77.04927063,Sector 11 Dwarka,Dwarka,Delhi,48000,Khurana Estates,0.8836371979524378,5.615120375024813,15.814944059167619,17.553049934662788
11596,1250,Apartment,2,28.58436394,77.05849457,Sector 10 Dwarka,Dwarka,Delhi,21000,Sunil Sharma,0.3582439692062511,4.150432580295871,14.73599798991446,17.089016691285178
11597,1800,Apartment,4,28.58240128,77.05883026,Sector 10 Dwarka,Dwarka,Delhi,35000,Sunil Sharma,0.20989576981015134,3.9605077221608402,14.676462069586346,17.140898125249212
11598,1800,Apartment,4,28.58287621,77.0582962,Sector 10 Dwarka,Dwarka,Delhi,40000,Sunil Sharma,0.20585743275079246,4.034382290910328,14.734567712895556,17.16906064351278
11599,1600,Apartment,3,28.59112549,77.06498718,Sector 6 Dwarka,Dwarka,Delhi,27000,Sunil Sharma,1.3301071289796593,4.4532276805862585,14.228562072985067,16.226970222283608
11600,1800,Apartment,3,28.56245995,77.05851746,Sector 22 Dwarka,Dwarka,Delhi,28000,Bajaj Realtors,0.9022786712677257,2.6932127472510934,14.615161450197176,18.13177320081427
11601,1850,Apartment,3,28.59368324,77.05336761,Sector 11 Dwarka,Dwarka,Delhi,24000,Dwarkadhish Group,0.8845671495469076,5.278205330417951,15.398358100365277,17.207877152717426
11602,1350,Apartment,3,28.59526825,77.04666901,Sector 12 Dwarka,Dwarka,Delhi,26000,Vinod Nanda,0.6715419858698649,5.817600590161932,16.075216148661283,17.780249341856514
11603,500,Apartment,1,28.59713936,77.03346252,Sector 13 Dwarka,Dwarka,Delhi,13500,Yk Gupta Associates,0.12465493334151713,6.857150684071717,17.38271208783343,18.96495782316435
11604,1800,Apartment,3,28.59719276,77.03939056,Sector 12 Dwarka,Dwarka,Delhi,25000,Yk Gupta Associates,0.5564561751913796,6.449865504255937,16.815242444020647,18.404262207515124
11605,550,Apartment,1,28.60429382,77.03675079,Sector 13 Dwarka,Dwarka,Delhi,19000,Yk Gupta Associates,0.8260621693095623,7.207769688330183,17.240085839876357,18.45999850733337
11606,1200,Apartment,2,28.60429382,77.03675079,Sector 13 Dwarka,Dwarka,Delhi,30000,Yk Gupta Associates,0.8260621693095623,7.207769688330183,17.240085839876357,18.45999850733337
11607,1700,Apartment,3,28.58830643,77.05120087,Sector 11 Dwarka,Dwarka,Delhi,25000,Khurana Estates,0.2650040607603969,4.943228066499317,15.504310916270711,17.601209223268057
11608,2400,Apartment,4,28.58720207,77.05085754,Sector 11 Dwarka,Dwarka,Delhi,42000,Khurana Estates,0.1602036155655742,4.874973306239158,15.519330752341974,17.674368679617785
11609,2400,Apartment,4,28.58890533,77.04972839,Sector 11 Dwarka,Dwarka,Delhi,40000,Khurana Estates,0.2682164724541795,5.088787157221468,15.656857050578393,17.714818750139454
11610,2100,Apartment,3,28.59082413,77.05220795,Sector 11 Dwarka,Dwarka,Delhi,35000,Khurana Estates,0.5511154715290224,5.093506503115311,15.452286047009055,17.41596879873277
11611,1750,Apartment,3,28.59274483,77.04726409999998,Sector 11 Dwarka,Dwarka,Delhi,37000,Khurana Estates,0.6457111465959887,5.5669404079915115,15.965700000759846,17.80795233971757
11612,1560,Apartment,3,28.58371162,77.05696869,Sector 10 Dwarka,Dwarka,Delhi,28000,Kedar Properties Interiors,0.2547719602226375,4.188825175790587,14.874790143987243,17.254479221082846
11613,1900,Apartment,2,28.60292053,77.04924774,Sector 4 Dwarka,Dwarka,Delhi,40000,Rudransh Associates,1.4445371620053309,6.351343632362312,16.017638381118733,17.30858472618676
11614,1700,Apartment,3,28.58776283,77.05086517,Sector 11 Dwarka,Dwarka,Delhi,25000,Rudransh Associates,0.19851608894315084,4.920289528056834,15.527702311967376,17.65248331291218
11615,1700,Apartment,2,28.58576965,77.05622864,Sector 10 Dwarka,Dwarka,Delhi,30000,Rudransh Associates,0.4887037738659593,4.410522321974831,14.976689690003651,17.23819666574827
11616,1800,Apartment,3,28.5831089,77.07301331,Palam,Dwarka,Delhi,26000,Dream Land Properties,1.2209199373678654,3.328315694008085,13.309787466496589,15.836347758736572
11617,1800,Apartment,3,28.572519300000003,77.04472351,Sector 19 Dwarka,Dwarka,Delhi,32000,Yk Gupta Associates,1.553728542907286,4.369751767184223,15.968246249358256,18.841940431578447
11618,1800,Apartment,3,28.59211159,77.03655243,Sector 12 Dwarka,Dwarka,Delhi,33000,Yk Gupta Associates,0.4045065690166783,6.25914004782716,16.98595934584861,18.828827185371093
11619,1800,Apartment,3,28.58299446,77.05741119,Sector 10 Dwarka,Dwarka,Delhi,25000,Yk Gupta Associates,0.17982830180950715,4.100260153100283,14.82209285685199,17.24420613692308
11620,1600,Apartment,3,28.5938549,77.07250977,Sector 7 Dwarka,Dwarka,Delhi,23000,Yk Gupta Associates,0.8798817846128153,4.478646694643758,13.569901792200632,15.4319342039035
11621,1600,Apartment,3,28.59216881,77.05941772,Sector 6 Dwarka,Dwarka,Delhi,25000,Yk Gupta Associates,1.1619134757382503,4.8134296430514345,14.785395957013808,16.70073782967134
11622,1250,Apartment,2,28.59164429,77.03805542,Sector 12 Dwarka,Dwarka,Delhi,24000,Sunil Sharma,0.2671001302898541,6.114687469202738,16.83245505304678,18.703624606376497
11623,1250,Apartment,2,28.60356903,77.04929352,Sector 4 Dwarka,Dwarka,Delhi,23000,Sunil Sharma,1.5061615414725331,6.409266546641865,16.031344337521865,17.28648711471235
11624,1250,Apartment,2,28.59215927,77.03707886,Sector 12 Dwarka,Dwarka,Delhi,28000,Sunil Sharma,0.3528148363409673,6.223995870196974,16.936034646204046,18.7780427053668
11625,1600,Apartment,3,28.59235191,77.03772736,Sector 12 Dwarka,Dwarka,Delhi,32000,Sunil Sharma,0.2890700824007865,6.190962455415247,16.877016193590215,18.711135487972573
11626,1800,Apartment,4,28.59312248,77.03540802,Sector 12 Dwarka,Dwarka,Delhi,45000,Sunil Sharma,0.5238259275544006,6.417175695382781,17.115014665577647,18.90360452655151
11627,1800,Apartment,3,28.6072464,77.04137421,Sector 3 Dwarka,Dwarka,Delhi,30000,Sunil Sharma,1.3556940759296927,7.183645704443679,16.885004418785627,17.947008938670443
11628,1600,Apartment,3,28.58576965,77.05622864,Sector 10 Dwarka,Dwarka,Delhi,27000,Sunil Sharma,0.4887037738659593,4.410522321974831,14.976689690003651,17.23819666574827
11629,2000,Apartment,4,28.58537674,77.05860138,Sector 10 Dwarka,Dwarka,Delhi,35000,Sunil Sharma,0.4663943567455924,4.2330066060612275,14.740777250780424,17.03780530334486
11630,2000,Apartment,4,28.59004784,77.03905487,Sector 12 Dwarka,Dwarka,Delhi,50000,Sunil Sharma,0.2963145454864314,5.924308097690319,16.707991981193498,18.66393814433929
11631,1600,Apartment,3,28.59194946,77.03668976,Sector 12 Dwarka,Dwarka,Delhi,28000,Sunil Sharma,0.3924775208686603,6.237197803247968,16.96976712308313,18.821251554467434
11632,1800,Apartment,3,28.59614944,77.03911591,Sector 12 Dwarka,Dwarka,Delhi,30000,Sunil Sharma,0.4529865289969144,6.3850680280811805,16.81895018153281,18.46150824962783
11633,1600,Apartment,3,28.59312248,77.03540802,Sector 12 Dwarka,Dwarka,Delhi,34000,Sunil Sharma,0.5238259275544006,6.417175695382781,17.115014665577647,18.90360452655151
11634,2500,Apartment,4,28.57657051,77.04280853,Sector 19 Dwarka,Dwarka,Delhi,34000,Shivansh Associate,1.2767706433039994,4.748625160260771,16.17880852892628,18.83629327666902
11635,1500,Apartment,3,28.57666779,77.04184723,Sector 19 Dwarka,Dwarka,Delhi,28000,Yk Gupta Associates,1.3180046718334175,4.835365018496877,16.273362054209713,18.91905112147857
11636,800,Apartment,2,28.58770752,77.04385376,Sector 11 Dwarka,Dwarka,Delhi,13000,Yk Gupta Associates,0.5612845158220792,5.401247820679004,16.20542230130325,18.30115230437359
11637,1200,Apartment,2,28.58884239,77.05651093,Sector 10 Dwarka,Dwarka,Delhi,20000,Yk Gupta Associates,0.7400947219362811,4.6632486673240665,15.000662954739106,17.092529859098992
11638,1200,Apartment,2,28.58540726,77.04299927,Sector 19 Dwarka,Dwarka,Delhi,22000,Yk Gupta Associates,0.6402511494983496,5.297127192439809,16.254140137232174,18.464896603421145
11639,500,Apartment,1,28.60223389,77.02600098,Sector 14 Dwarka,Dwarka,Delhi,13000,Yk Gupta Associates,0.005680797018876561,7.7763895928454145,18.21219938489569,19.535830601492
11640,1200,Independent Floor,2,28.59227943,77.04072571,Sector 12 Dwarka,Dwarka,Delhi,25000,Yk Gupta Associates,0.005010496161035144,5.970987759057134,16.586537177628667,18.433305566975232
11641,1800,Apartment,3,28.59108925,77.03891754,Sector 12 Dwarka,Dwarka,Delhi,33000,Rudransh Associates,0.21882752661260454,6.010818290702004,16.739314062459965,18.641585075076442
11642,2130,Apartment,4,28.56034851,77.05667114,Sector 22 Dwarka,Dwarka,Delhi,40000,Ram kumar,0.9208508131849352,2.8059712893233417,14.805421897569776,18.403619893305496
11643,2130,Independent Floor,3,28.55968475,77.05594635,Sector 22 Dwarka,Dwarka,Delhi,32000,Ram kumar,0.8619645646957576,2.8607257434559417,14.880052008989301,18.501528752107834
11644,1650,Apartment,3,28.5612545,77.05734253,Sector 22 Dwarka,Dwarka,Delhi,28000,Ram kumar,1.013952472196562,2.7657005407365203,14.73517008100393,18.297203637323477
11645,1850,Apartment,2,28.55968475,77.05594635,Sector 22 Dwarka,Dwarka,Delhi,30000,Ram kumar,0.8619645646957576,2.8607257434559417,14.880052008989301,18.501528752107834
11646,2130,Apartment,2,28.55968475,77.05594635,Sector 22 Dwarka,Dwarka,Delhi,32000,Ram kumar,0.8619645646957576,2.8607257434559417,14.880052008989301,18.501528752107834
11647,1560,Apartment,3,28.5580349,77.05491638,Sector 22 Dwarka,Dwarka,Delhi,28000,Ram kumar,0.7218040896717224,2.9325870586266407,14.99162197040345,18.679540389204146
11648,2210,Apartment,3,28.5580349,77.05491638,Sector 22 Dwarka,Dwarka,Delhi,32000,Ram kumar,0.7218040896717224,2.9325870586266407,14.99162197040345,18.679540389204146
11649,1450,Apartment,3,28.56026077,77.05447388,Sector 23 Dwarka,Dwarka,Delhi,36000,Ram kumar,0.9659980962510578,3.0143563501088373,15.020638188821833,18.59599923694229
11650,2910,Apartment,3,28.56026077,77.05447388,Sector 23 Dwarka,Dwarka,Delhi,35000,Ram kumar,0.9659980962510578,3.0143563501088373,15.020638188821833,18.59599923694229
11651,1890,Independent Floor,3,28.56370735,77.06057739,Sector 22 Dwarka,Dwarka,Delhi,29000,Ram kumar,0.6646666068421968,2.552061939291612,14.409622801230187,17.888476671924337
11652,1180,Independent Floor,2,28.56345367,77.05931854,Sector 22 Dwarka,Dwarka,Delhi,22000,Ram kumar,0.7904707020232283,2.656120240036561,14.533478116258495,18.009910812675816
11653,1560,Apartment,2,28.57747269,77.04393768,Sector 19 Dwarka,Dwarka,Delhi,30000,Kedar Properties Interiors,1.1354513387685141,4.7060311796412595,16.075519251166618,18.69597172704082
11654,1666,Apartment,3,28.59300804,77.06536865,Sector 6 Dwarka,Dwarka,Delhi,26000,Kedar Properties Interiors,1.5236748043051775,4.626852277449783,14.232806195689877,16.12080106332699
11655,1700,Apartment,3,28.60183716,77.05079651,Sector 4 Dwarka,Dwarka,Delhi,40000,Kedar Properties Interiors,1.4475285470381294,6.168360836029893,15.841233311797385,17.192458379129278
11656,2200,Apartment,3,28.60438538,77.0432663,Sector 3 Dwarka,Dwarka,Delhi,29000,Umesh Gupta,1.2786267563215217,6.8185410925584575,16.624673134392623,17.837331129078787
11657,1800,Apartment,3,28.60472488,77.05245209,Sector 4 Dwarka,Dwarka,Delhi,25000,Yk Gupta Associates,1.7946420108674783,6.358722022591367,15.76619922751782,16.955646198706113
11658,3800,Apartment,5,28.57352257,77.04216766,Sector 19 Dwarka,Dwarka,Delhi,100000,Yk Gupta Associates,1.6040111946352946,4.6431567425587765,16.222723557724496,19.026046647162765
11659,800,Independent Floor,2,28.5785923,77.04742432,Sector 19 Dwarka,Dwarka,Delhi,15000,Yk Gupta Associates,0.8980119834082159,4.492194886322526,15.745007928275136,18.333331386662387
11660,1250,Apartment,2,28.59602356,77.04838562,Sector 12 Dwarka,Dwarka,Delhi,23000,Yk Gupta Associates,0.8589879946092376,5.77752208957113,15.927289725047734,17.59530199502759
